team,Ball Possession,Blocked Shots,Corner Kicks,Fouls,Goalkeeper Saves,Offsides,Passes %,Passes accurate,Red Cards,Shots insidebox,Shots off Goal,Shots on Goal,Shots outsidebox,Total Shots,Total passes,Yellow Cards,fixture_id,league_id,league,event_date,event_timestamp,firstHalfStart,secondHalfStart,round,status,statusShort,elapsed,venue,referee,homeTeam,awayTeam,goalsHomeTeam,goalsAwayTeam,score
home,28%,2,2,11,2,1,63%,173,0,6,2,4,2,8,274,1,11580,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-15T12:30:00+00:00,1523795400,1523795400,1523799000,Regular Season - 34,Match Finished,FT,90,"St James' Park, Newcastle upon Tyne","Anthony Taylor, England","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-football.com/teams/34.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-football.com/teams/42.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
away,72%,4,5,9,2,2,85%,590,0,8,8,3,7,15,695,0,11580,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-15T12:30:00+00:00,1523795400,1523795400,1523799000,Regular Season - 34,Match Finished,FT,90,"St James' Park, Newcastle upon Tyne","Anthony Taylor, England","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-football.com/teams/34.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-football.com/teams/42.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
home,70%,4,4,8,3,4,89%,658,0,6,6,4,8,14,742,1,11579,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-15T15:00:00+00:00,1523804400,1523804400,1523808000,Regular Season - 34,Match Finished,FT,90,"Old Trafford, Manchester","Paul Tierney, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-football.com/teams/33.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-football.com/teams/60.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
away,30%,2,4,13,4,1,70%,218,0,6,4,4,4,10,312,1,11579,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-15T15:00:00+00:00,1523804400,1523804400,1523808000,Regular Season - 34,Match Finished,FT,90,"Old Trafford, Manchester","Paul Tierney, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-football.com/teams/33.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-football.com/teams/60.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
home,62%,9,10,15,5,5,80%,373,0,4,3,6,14,18,466,2,11578,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-16T19:00:00+00:00,1523905200,1523905200,1523908800,Regular Season - 34,Match Finished,FT,90,"London Stadium, London","Michael Oliver, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-football.com/teams/48.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-football.com/teams/75.png'}",1.0,1.0,"{'halftime': '0-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
away,38%,3,1,21,5,3,69%,198,0,7,1,7,4,11,287,3,11578,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-16T19:00:00+00:00,1523905200,1523905200,1523908800,Regular Season - 34,Match Finished,FT,90,"London Stadium, London","Michael Oliver, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-football.com/teams/48.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-football.com/teams/75.png'}",1.0,1.0,"{'halftime': '0-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
home,35%,1,3,6,5,,70%,251,0,5,2,5,3,8,357,1,11577,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-17T18:45:00+00:00,1523990700,1523990700,1523994300,Regular Season - 35,Match Finished,FT,90,"Amex Stadium, Falmer","Kevin Friend, England","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-football.com/teams/51.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-football.com/teams/47.png'}",1.0,1.0,"{'halftime': '0-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
away,65%,5,4,5,4,,85%,537,0,7,5,6,9,16,634,0,11577,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-17T18:45:00+00:00,1523990700,1523990700,1523994300,Regular Season - 35,Match Finished,FT,90,"Amex Stadium, Falmer","Kevin Friend, England","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-football.com/teams/51.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-football.com/teams/47.png'}",1.0,1.0,"{'halftime': '0-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
home,44%,5,8,9,2,1,82%,352,0,8,6,2,5,13,428,3,11576,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-18T18:45:00+00:00,1524077100,1524077100,1524080700,Regular Season - 35,Match Finished,FT,90,"Vitality Stadium, Bournemouth","Graham Scott, England","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-football.com/teams/35.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-football.com/teams/33.png'}",0.0,2.0,"{'halftime': '0-1', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
away,56%,8,5,8,2,3,85%,474,0,6,1,4,7,13,556,1,11576,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-18T18:45:00+00:00,1524077100,1524077100,1524080700,Regular Season - 35,Match Finished,FT,90,"Vitality Stadium, Bournemouth","Graham Scott, England","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-football.com/teams/35.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-football.com/teams/33.png'}",0.0,2.0,"{'halftime': '0-1', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
home,39%,1,3,9,4,3,74%,288,0,3,2,2,2,5,389,1,11574,37,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/37.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2018-04-19T18:45:00+00:00,1524163500,1524163500,1524167100,Regular Season - 31,Match Finished,FT,90,"Turf Moor, Burnley","Robert Madley, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-football.com/teams/44.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-football.com/teams/49.png'}",1.0,2.0,"{'halftime': '0-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
